,NU00295,NU00429,NU00431,NU00468,NU00759,NU00826,NU00866,NU00908,NU01094,NU01115,NU01405,NU01420,NU01482,NU01713,NU01798,NU01929,NU02064,NU02359,NU02514,NU02738
Cells,110252,366558,154215,88621,27249,261018,117412,59585,231375,203329,68166,111624,176654,83715,435275,461378,148711,132444,50221,115581
